video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_1735,50:41.0,10234,1220,205,29309.44368,13.73248287,939018,Tech,TV,DE,215.9955572
vid_1641,50:41.0,9866,248,333,36078.27604,6.034778533,256209,Gaming,Desktop,CA,231.4839089
vid_947,50:41.0,10006,,55,,13.92090768,990639,Gaming,Mobile,US,292.1107593
vid_2941,50:41.0,10059,538,225,49439.18431,7.817573406,869019,Education,Tablet,CA,298.6080916
vid_2487,50:41.0,10036,727,216,24959.49393,28.27110392,125281,Lifestyle,Mobile,CA,186.1716023
vid_156,50:41.0,9961,1110,223,31747.94647,13.99393838,55180,Entertainment,Tablet,US,224.4882919
vid_1673,50:41.0,10033,566,483,35121.23189,6.051604863,97698,Education,TV,AU,235.8857067
vid_1967,50:41.0,9970,1576,70,36034.84409,29.73315435,788586,Entertainment,Desktop,US,250.1255585
vid_2319,50:41.0,10106,1559,219,56685.68206,13.03144676,162639,Lifestyle,Tablet,UK,350.4620149
vid_1201,50:41.0,9973,275,335,18310.64787,17.83056565,293258,Lifestyle,Mobile,US,148.7737372
vid_1245,50:41.0,10059,683,110,37814.52308,18.84564491,45160,Tech,TV,DE,244.3188321
vid_3980,50:41.0,9901,367,440,17118.23634,3.820950144,291486,Lifestyle,Tablet,DE,146.1628306
vid_4095,50:41.0,10150,1832,223,59319.21927,29.99255087,804445,Entertainment,Tablet,AU,367.8680739
vid_1380,50:41.0,10177,1548,116,30354.98068,25.23862209,78549,Entertainment,Mobile,UK,224.7355635
vid_1204,50:41.0,10068,1007,471,58067.76584,29.28966242,956460,Lifestyle,Tablet,AU,351.6236976
vid_2226,50:41.0,9894,1917,288,42340.95,6.856655761,380097,Tech,Mobile,IN,289.0676599
vid_2616,50:41.0,9946,1011,276,47515.98199,12.78468271,626681,Entertainment,Mobile,UK,297.9584839
vid_1121,50:41.0,9982,1612,384,43894.41213,4.399942347,946837,Education,Mobile,CA,293.2578705
vid_703,50:41.0,10174,232,458,43580.94502,19.58924888,290658,Entertainment,Tablet,AU,270.333732
vid_1395,50:41.0,10002,1217,383,42454.05042,17.14414139,217413,Tech,Desktop,CA,279.7652502
vid_3024,50:41.0,9992,1599,435,44133.74074,2.850443015,220262,Gaming,Desktop,AU,295.0914171
vid_4162,50:41.0,10126,953,104,28955.94557,10.02035761,600058,Tech,Desktop,DE,207.4413097
vid_2608,50:41.0,9943,1556,403,46283.64167,29.84593256,568010,Lifestyle,Tablet,UK,303.682841
vid_2092,50:41.0,9755,1194,223,,28.34969084,6463,Music,Mobile,CA,285.788018
vid_496,50:41.0,10053,251,245,47768.37482,9.518676434,626029,Entertainment,TV,IN,286.1107153
vid_3890,50:41.0,9998,390,144,56327.34502,5.615515225,261200,Music,Mobile,US,326.8288334
vid_3828,50:41.0,9881,268,134,56530.79945,18.58686106,245748,Lifestyle,Tablet,DE,324.9096801
vid_1605,50:41.0,10034,1683,64,29264.69645,4.980127952,362075,Gaming,Mobile,DE,220.2768437
vid_4927,50:41.0,9919,280,229,23369.21442,24.30936139,639606,Entertainment,Mobile,DE,170.605246
vid_3323,50:41.0,9928,350,412,19231.03551,14.85224551,844831,Music,Mobile,AU,155.4909475
vid_3254,50:41.0,10075,1649,301,20437.16406,20.0023215,811913,Gaming,Mobile,DE,182.3617859
vid_4799,50:41.0,9840,207,338,50468.00245,13.82176688,504633,Education,Tablet,CA,298.5705726
vid_486,50:41.0,9926,750,51,21085.95002,4.732428825,957156,Tech,Mobile,UK,164.8958941
vid_4443,50:41.0,10021,1747,229,50666.28029,6.020130956,350291,Tech,Desktop,UK,325.0435428
vid_794,50:41.0,9800,331,412,23912.96058,12.50679887,985311,Music,Desktop,UK,176.5705603
vid_4807,50:41.0,9977,1044,346,28256.37967,7.963905929,641128,Gaming,Desktop,DE,209.090221
vid_1903,50:41.0,10038,880,165,31906.07509,6.575892485,920954,Lifestyle,Mobile,CA,220.6850378
vid_2613,50:41.0,9940,1164,188,20521.44321,5.572902068,412109,Entertainment,Desktop,UK,171.7776832
vid_4311,50:41.0,9902,1433,306,39482.37181,4.719688996,922013,Lifestyle,Desktop,CA,267.623168
vid_1633,50:41.0,10214,1042,435,33929.54589,8.117927234,139449,Music,Mobile,CA,238.5667284
vid_872,50:41.0,9993,901,355,21932.26524,29.9403843,521235,Music,TV,US,177.055219
vid_434,50:41.0,9788,1671,480,31161.20376,5.237033329,879639,Tech,Tablet,IN,234.8799287
vid_4673,50:41.0,10040,256,274,18646.43742,6.517614794,682664,Entertainment,Tablet,CA,149.3309372
vid_2831,50:41.0,10030,1284,165,41359.05696,17.63241299,296613,Education,Tablet,UK,272.1534652
vid_941,50:41.0,9961,980,,28171.24369,3.900156589,124658,Tech,Mobile,IN,206.1476868
vid_2417,50:41.0,9955,209,178,18436.92901,17.040314,135332,Entertainment,Desktop,AU,145.4425276
vid_165,50:41.0,10054,1561,425,27828.09835,17.33807838,979250,Music,TV,CA,217.7159357
vid_363,50:41.0,9951,987,427,29697.46067,5.702393191,457099,Gaming,Desktop,CA,216.1612751
vid_923,50:41.0,9996,973,127,48286.01962,16.90441888,524238,Entertainment,Tablet,DE,298.6353386
vid_1182,50:41.0,9884,349,434,58044.92552,9.237165508,474603,Music,TV,AU,338.6120939
vid_577,50:41.0,9927,1578,199,44283.00904,27.63923593,110903,Entertainment,Tablet,UK,291.0393227
vid_4203,50:41.0,9770,1089,154,53285.32033,25.98990868,523254,Entertainment,Mobile,CA,323.4849627
vid_4352,50:41.0,10110,434,478,60214.04724,17.10537914,339193,Lifestyle,Tablet,CA,352.2332129
vid_807,50:41.0,9824,1709,454,23634.51307,4.606120638,555306,Education,Desktop,AU,199.7888993
vid_2249,50:41.0,10127,768,,57321.06132,27.70978972,21404,Education,Desktop,DE,339.9030062
vid_1986,50:41.0,9951,1802,368,32138.33303,11.34066315,730004,Tech,TV,IN,240.6624932
vid_2813,50:41.0,10107,1187,459,21664.54722,15.12312646,954889,Tech,Desktop,IN,183.090105
vid_4959,50:41.0,9959,961,125,49182.99447,23.95632838,857089,Education,Tablet,UK,302.430751
vid_1081,50:41.0,9881,807,,,3.040894241,250462,Education,Desktop,IN,313.4879434
vid_3663,50:41.0,9957,310,,43476.50572,21.10518819,357692,Education,Tablet,US,263.1591791
vid_3770,50:41.0,10147,446,99,43277.42167,23.50080719,344625,Lifestyle,Desktop,US,266.2699136
vid_3544,50:41.0,10055,238,374,30219.11946,12.03824427,889051,Education,TV,DE,205.3782784
vid_564,50:41.0,9805,595,258,28536.69257,4.82632146,798307,Tech,Desktop,UK,200.2859704
vid_784,50:41.0,10017,1114,317,,28.90306244,819688,Entertainment,Desktop,AU,240.8184263
vid_2777,50:41.0,9981,975,352,38130.74653,7.249443498,909090,Tech,Tablet,DE,254.5813143
vid_3317,50:41.0,9839,1948,,52986.89906,22.01678076,285250,Music,TV,UK,342.924886
vid_3213,50:41.0,9930,1799,118,16230.98317,28.28922344,221156,Music,Tablet,DE,161.2089064
vid_2747,50:41.0,10062,1027,465,17575.26405,6.037706894,815994,Gaming,Desktop,CA,160.9297137
vid_4534,50:41.0,10160,1045,193,39046.8263,5.89341314,896297,Entertainment,TV,AU,258.303191
vid_3772,50:41.0,10111,895,165,52903.58013,12.73212034,580464,Lifestyle,Tablet,CA,320.3166934
vid_2432,50:41.0,10094,251,457,32054.12272,11.46693629,763479,Tech,TV,UK,215.8826579
vid_1506,50:41.0,9921,,382,,22.01771528,153389,Entertainment,Desktop,UK,173.3692053
vid_3297,50:41.0,9915,1831,276,32866.67376,22.70676967,187463,Tech,Tablet,IN,242.8259043
vid_3490,50:41.0,10256,1910,483,54869.95691,6.086878311,804388,Music,Tablet,CA,353.2534945
vid_75,50:41.0,9960,992,314,40397.34973,4.947939183,139682,Music,TV,DE,264.7969433
vid_626,50:41.0,9924,230,69,18554.61892,18.61880661,615606,Lifestyle,Tablet,UK,144.3233717
vid_4198,50:41.0,10170,513,486,50409.63879,18.90609744,220653,Tech,Tablet,AU,307.8179027
vid_4313,50:41.0,10112,494,332,32521.69566,18.40512503,912381,Lifestyle,TV,US,220.2089418
vid_4493,50:41.0,10008,791,369,60042.62612,11.43803969,478010,Entertainment,Mobile,UK,355.1560452
vid_3552,50:41.0,10008,1594,212,24500.42097,3.097856382,933289,Music,TV,IN,198.6940805
vid_3751,50:41.0,9896,1953,273,40935.11663,5.343748895,526421,Lifestyle,Desktop,DE,282.8111635
vid_4559,50:41.0,9937,996,147,50358.73886,25.75575804,664327,Education,Mobile,UK,308.8388903
vid_517,50:41.0,9918,1767,103,42040.42564,21.09929675,489956,Education,Mobile,DE,282.0181135
vid_3645,50:41.0,10126,1109,285,56300.17356,11.05882829,395967,Education,TV,AU,342.1487859
vid_3335,50:41.0,10083,1755,320,19121.33942,21.98731373,442163,Education,TV,UK,178.3483858
vid_1743,50:41.0,10132,921,373,40495.72754,4.56251857,548799,Gaming,Mobile,UK,265.9506884
vid_3140,50:41.0,9969,891,415,33993.33117,20.83315504,882275,Gaming,Mobile,IN,234.6518629
vid_2749,50:41.0,10008,,229,34278.43375,12.99892545,752438,Lifestyle,Tablet,DE,226.419591
vid_541,50:41.0,10098,545,424,27244.87473,10.82581424,699013,Lifestyle,Tablet,US,197.7160272
vid_1114,50:41.0,10030,326,298,47451.50072,5.289967644,83816,Music,TV,UK,286.6969431
vid_3893,50:41.0,10151,997,438,42424.52573,27.17540382,555148,Music,TV,UK,277.5664904
vid_1,50:41.0,10128,256,271,48466.38682,19.75509459,239247,Lifestyle,TV,AU,290.3251052
vid_33,50:41.0,9774,421,476,45125.05969,18.31025192,633901,Music,Mobile,UK,279.0871404
vid_3670,50:41.0,10005,1646,438,32653.55094,5.305245593,737827,Entertainment,Mobile,UK,241.8947554
vid_2463,50:41.0,10219,,491,48794.02498,11.19534984,396341,Education,TV,UK,305.0797408
vid_2400,50:41.0,10076,411,157,56004.8785,17.24851598,630011,Education,TV,IN,326.2993342
vid_2951,50:41.0,10053,622,303,,29.42720526,365796,Music,Desktop,AU,341.4385164
vid_2825,50:41.0,9941,381,332,58766.44179,11.22160043,671751,Education,Tablet,AU,341.1075858
vid_2759,50:41.0,10136,1843,257,59536.27669,21.99878317,87667,Lifestyle,Tablet,DE,369.5918842
vid_4896,50:41.0,10142,1526,451,56028.53809,9.15242907,1019,Music,TV,UK,350.9717435
vid_2568,50:41.0,10014,1626,134,,13.98992852,283436,Tech,Desktop,US,305.6606221
vid_4880,50:41.0,9954,1924,108,48367.71684,28.59679059,822313,Education,Mobile,US,314.8202788
vid_2333,50:41.0,9946,1030,345,58347.55909,20.15217841,861838,Music,Mobile,IN,350.5368276
vid_2666,50:41.0,10089,1684,58,20605.62551,10.57928676,491889,Lifestyle,Mobile,US,179.6539796
vid_3268,50:41.0,9808,1036,118,28382.47391,23.36732524,50375,Music,Mobile,AU,204.7479253
vid_1378,50:41.0,9944,1408,100,23935.29322,23.62693397,238987,Tech,Tablet,AU,190.5744694
vid_4887,50:41.0,9914,843,83,18139.64689,22.36048307,676559,Gaming,Mobile,IN,153.0913372
vid_3476,50:41.0,9982,1770,435,39053.53234,27.74654696,467704,Entertainment,TV,DE,274.0275266
vid_2384,50:41.0,10019,1377,127,58388.09128,15.1776811,400975,Entertainment,Desktop,IN,353.3254452
vid_3732,50:41.0,10126,385,420,19475.24371,24.69035542,775775,Tech,Desktop,AU,158.4129897
vid_969,50:41.0,10128,1701,219,21523.83571,20.57118976,311016,Entertainment,Tablet,DE,187.2454684
vid_786,50:41.0,9914,654,478,42774.62107,12.84164255,335863,Entertainment,TV,UK,272.7743965
vid_3705,50:41.0,9914,1753,448,36789.69757,17.92469966,271991,Music,Desktop,CA,262.9315407
vid_3869,50:41.0,10039,,189,56391.22266,21.96244286,970814,Education,Tablet,CA,351.6809038
vid_4189,50:41.0,9896,1778,94,31082.43919,20.38808781,353200,Gaming,Tablet,UK,230.2760414
vid_3343,50:41.0,9950,544,389,40390.50538,29.67955716,39301,Lifestyle,Mobile,UK,258.301689
vid_4861,50:41.0,10056,926,464,57642.70342,9.897489785,339071,Education,Desktop,CA,348.0447139
vid_1319,50:41.0,10023,1066,272,16356.99577,15.84372193,846638,Education,TV,US,152.3360868
vid_979,50:41.0,9956,239,402,48594.04931,9.577387612,121241,Tech,TV,US,291.9901451
vid_3048,50:41.0,10032,641,460,23927.89059,12.1399351,725110,Education,Mobile,DE,184.0028316
vid_2751,50:41.0,9903,862,484,50084.37461,16.86663321,471194,Education,TV,US,310.8572694
vid_3669,50:41.0,10106,1477,455,55009.02135,19.26944297,369169,Lifestyle,TV,IN,345.2041904
vid_2230,50:41.0,10068,433,166,42959.6324,14.55213071,352809,Education,Mobile,AU,265.2881807
vid_2419,50:41.0,10067,782,54,22417.51847,26.93522324,835666,Music,Mobile,DE,172.5098438
vid_1795,50:41.0,9992,1847,423,29293.86774,9.39589076,906280,Entertainment,Mobile,IN,229.1845215
vid_1782,50:41.0,10023,439,138,59461.16447,7.150321835,305909,Lifestyle,TV,US,342.472653
vid_4444,50:41.0,10019,923,155,56207.25666,8.994125001,484929,Lifestyle,Mobile,CA,335.7220105
vid_1657,50:41.0,10077,401,487,47102.20712,5.030506671,153259,Lifestyle,Mobile,CA,289.8325354
vid_4004,50:41.0,9857,1758,383,44727.17827,21.95717514,624436,Gaming,Desktop,CA,299.0248431
vid_831,50:41.0,9954,427,313,,24.19118274,739963,Gaming,Mobile,CA,307.5104144
vid_966,50:41.0,9916,734,368,58478.17706,25.16368205,553937,Gaming,Tablet,DE,346.3041717
vid_3667,50:41.0,10048,1281,312,41141.63199,18.20046289,5427,Gaming,Desktop,CA,273.6971733
vid_130,50:41.0,10125,1427,249,58600.77954,15.55078825,431891,Tech,TV,AU,357.8366978
vid_650,50:41.0,10031,1704,153,16327.36078,24.14631526,918823,Lifestyle,Mobile,DE,161.1582906
vid_1720,50:41.0,9960,,,18235.35279,25.59572691,786670,Gaming,Desktop,CA,175.8164098
vid_2183,50:41.0,9657,862,246,49423.28431,23.30026092,148443,Education,Mobile,UK,302.3681891
vid_1240,50:41.0,10126,1078,497,36394.88655,5.245466978,855956,Entertainment,Desktop,CA,251.4155109
vid_3754,50:41.0,9879,334,460,14943.60875,17.49321774,531953,Music,TV,UK,135.5724071
vid_4943,50:41.0,9924,1027,292,21417.70667,5.687435843,800566,Entertainment,Mobile,IN,175.3526004
vid_4182,50:41.0,10037,1587,398,36925.88487,10.86552083,637980,Music,TV,AU,260.5020108
vid_3004,50:41.0,9953,503,390,51573.98807,8.068355522,334017,Entertainment,TV,UK,310.3547543
vid_3304,50:41.0,9989,380,155,,23.49708353,406402,Entertainment,TV,CA,256.0337465
vid_1931,50:41.0,10101,,260,29663.21069,18.07834776,148709,Education,Tablet,UK,205.7127064
vid_1314,50:41.0,9939,1298,372,51305.01665,23.00069715,875459,Lifestyle,Tablet,CA,322.3683061
vid_2389,50:41.0,10012,672,297,47742.47324,26.88131938,834743,Entertainment,Tablet,US,293.9045929
vid_3861,50:41.0,9939,705,53,50088.07322,3.686180397,249163,Gaming,Desktop,CA,300.9561177
vid_4190,50:41.0,10175,1316,372,41829.40557,19.51656941,382606,Gaming,TV,DE,279.2342247
vid_2469,50:41.0,9925,330,,37413.71812,19.85345231,689281,Gaming,TV,AU,235.6123327
vid_1625,50:41.0,10116,,437,16577.7322,24.59616218,482037,Music,Tablet,IN,152.1082132
vid_2135,50:41.0,9974,1680,102,31235.45862,18.63442545,584267,Music,TV,IN,229.857006
vid_1021,50:41.0,9963,1632,489,30555.33634,29.44233618,968783,Entertainment,Tablet,UK,232.4197433
vid_3415,50:41.0,9917,622,411,27787.84625,8.23665235,601183,Gaming,Mobile,CA,200.4327952
vid_2961,50:41.0,10171,1718,135,30547.18302,27.7795713,211345,Education,Mobile,DE,228.8588555
vid_718,50:41.0,10098,1458,464,51851.66891,27.46682699,440537,Gaming,Desktop,US,330.105183
vid_2276,50:41.0,9952,452,354,,27.90145687,505496,Lifestyle,Desktop,CA,275.064106
vid_2967,50:41.0,9982,599,121,53420.01741,28.61687756,650322,Music,TV,AU,316.2356149
vid_3302,50:41.0,10074,1458,102,50569.0032,16.46715893,39420,Lifestyle,TV,US,317.7111388
vid_4026,50:41.0,9852,1180,151,25513.06091,27.18017831,762610,Gaming,Desktop,DE,194.491394
vid_4751,50:41.0,10028,893,148,50329.89174,5.193124319,420625,Entertainment,Desktop,DE,307.4239254
vid_4875,50:41.0,9879,830,108,51424.84087,3.616627226,387952,Gaming,Mobile,CA,310.0394563
vid_341,50:41.0,9946,1840,420,39669.573,8.50865311,896103,Music,Mobile,DE,277.6896025
vid_1869,50:41.0,9951,1732,,31702.71407,27.17926813,720009,Education,Mobile,UK,234.019729
vid_4999,50:41.0,10068,534,500,44886.97529,29.65283341,140109,Tech,Desktop,IN,281.8512058
vid_3288,50:41.0,10003,1282,455,19038.53928,17.8072024,423786,Entertainment,Mobile,IN,171.7318651
vid_4960,50:41.0,9995,369,300,57701.84156,19.85431155,907398,Music,TV,AU,335.6136078
vid_2998,50:41.0,10062,373,502,42277.56736,4.199298458,910276,Tech,Mobile,AU,266.7850077
vid_4487,50:41.0,9990,876,469,19881.21399,17.04802167,124665,Gaming,Tablet,IN,168.8995079
vid_2181,50:41.0,9765,1923,345,29287.26623,17.61744091,602815,Music,Tablet,DE,227.9362645
vid_2285,50:41.0,10018,1197,466,29206.82508,6.196920634,660213,Entertainment,Desktop,CA,218.4769031
vid_3044,50:41.0,9879,201,74,50532.04633,16.76433023,232177,Lifestyle,Desktop,AU,294.4351299
vid_793,50:41.0,10016,663,467,38140.35134,9.370043937,23895,Education,TV,IN,251.4230519
vid_3329,50:41.0,9710,1072,140,36074.76228,19.61498396,48254,Entertainment,Tablet,US,241.4997412
vid_596,50:41.0,9943,1524,321,34636.21132,23.61078212,833760,Gaming,Tablet,US,246.8112569
vid_3838,50:41.0,10017,1154,178,17692.10903,9.855902474,641241,Tech,TV,DE,158.4961395
vid_1264,50:41.0,10136,1798,190,18464.8426,16.36231296,996251,Lifestyle,Mobile,DE,174.0341594
vid_266,50:41.0,9842,391,92,49157.73549,16.89524026,490849,Entertainment,Mobile,AU,291.3380772
vid_1289,50:41.0,10131,1140,379,19982.77005,16.61870923,60217,Gaming,TV,UK,173.1035623
vid_866,50:41.0,10118,986,102,34608.42532,21.9530849,289523,Education,Mobile,CA,234.5812519
vid_1170,50:41.0,9939,590,65,30799.0039,10.31805702,492871,Entertainment,Desktop,DE,208.2468148
vid_2005,50:41.0,9995,762,471,25463.87628,24.43390684,415108,Tech,Tablet,IN,193.3202369
vid_985,50:41.0,10009,1182,376,31927.15617,9.209880107,864754,Tech,TV,UK,229.4504356
vid_4817,50:41.0,10065,414,400,25662.45511,17.51868162,891997,Gaming,Desktop,AU,187.4196708
vid_683,50:41.0,9927,767,59,47514.85088,5.069408827,805392,Gaming,Mobile,DE,289.9307843
vid_3385,50:41.0,9981,1612,78,49324.07773,7.927292379,414765,Tech,Tablet,US,313.5916825
vid_2784,50:41.0,9980,780,56,31966.15749,12.93205911,12871,Lifestyle,TV,IN,217.0739389
vid_247,50:41.0,9885,872,397,22168.8938,19.03246619,600452,Gaming,Mobile,CA,177.8315259
vid_4562,50:41.0,9881,843,263,55801.77364,2.758585494,181649,Tech,Desktop,AU,333.572558
vid_4664,50:41.0,10068,378,,39595.9776,14.23748066,324388,Lifestyle,Tablet,UK,248.0379346
vid_3966,50:41.0,10009,491,215,46321.57062,24.89385491,232627,Tech,Mobile,AU,282.669792
vid_1678,50:41.0,10128,1318,482,32595.48266,6.957746185,1707,Gaming,Desktop,CA,237.3806607
vid_4404,50:41.0,10080,965,216,50793.27586,11.09184616,194642,Entertainment,Desktop,UK,312.2857361
vid_1712,50:41.0,10015,683,69,30410.55801,17.86041432,760474,Education,Mobile,US,208.4786358
vid_4506,50:41.0,10039,708,399,46354.70812,9.143719178,326718,Education,Desktop,CA,289.8744599
vid_4015,50:41.0,10030,1324,,41304.10087,21.01319363,831660,Lifestyle,Desktop,UK,272.977176
vid_3494,50:41.0,10023,1154,266,58901.75424,29.95605247,385351,Music,TV,DE,354.3242315
vid_423,50:41.0,9932,927,396,31147.72631,4.118354318,988278,Lifestyle,Tablet,CA,221.3355576
vid_3814,50:41.0,9997,592,380,44603.39561,16.24916586,996199,Music,Desktop,US,279.0787056
vid_3041,50:41.0,10129,1313,294,23411.15099,9.825570793,623714,Entertainment,Desktop,CA,190.7688527
vid_2703,50:41.0,9874,596,285,24266.8459,3.228320221,814487,Music,Tablet,CA,180.9963889
vid_196,50:41.0,10070,1088,84,45257.53949,10.54811243,113844,Gaming,Desktop,IN,285.9805193
vid_1900,50:41.0,9938,642,429,26766.65859,17.80659607,675183,Lifestyle,Mobile,US,196.3809071
vid_565,50:41.0,9836,595,209,,21.23916238,86413,Education,Tablet,DE,206.7287843
vid_703,50:41.0,9976,1132,332,24323.53601,13.82095793,509632,Education,Tablet,US,191.815343
vid_4638,50:41.0,9852,1651,483,53302.55252,27.69947574,260676,Gaming,Desktop,DE,339.3073875
vid_4312,50:41.0,10153,,436,,7.902817969,972088,Tech,Mobile,AU,361.4367258
vid_655,50:41.0,9884,790,202,35841.6962,8.385634846,493275,Entertainment,Tablet,CA,237.5263337
vid_2034,50:41.0,10108,,418,47843.99847,17.4885241,418589,Music,Mobile,AU,305.0755348
vid_4436,50:41.0,9828,788,224,29939.43814,3.494983823,819375,Entertainment,Desktop,DE,209.7518925
vid_3500,50:41.0,9890,1709,420,26403.11784,11.68030994,146071,Education,Desktop,CA,212.6011012
vid_3531,50:41.0,9944,472,,21291.65616,14.01209219,412435,Tech,Mobile,US,167.1454174
vid_3262,50:41.0,10057,1657,210,29266.88241,2.485195354,793841,Gaming,TV,CA,222.4694708
vid_1185,50:41.0,9981,402,82,21089.63293,12.67294905,210162,Education,Mobile,CA,159.7514382
vid_2512,50:41.0,9769,1600,237,34980.78271,14.6218906,12120,Gaming,Mobile,IN,247.3916438
vid_559,50:41.0,10046,625,497,18133.14528,20.39404218,285982,Tech,TV,DE,157.117178
vid_4570,50:41.0,10174,551,310,22402.74739,17.58868567,14767,Education,Mobile,US,173.4274009
vid_2942,50:41.0,9921,1856,296,20836.07166,16.82672251,524647,Gaming,Desktop,US,186.9118946
vid_2516,50:41.0,9957,730,298,29054.83947,28.17174777,997868,Tech,Tablet,US,206.5285589
vid_3894,50:41.0,9802,1405,261,46964.97015,29.99804131,726084,Music,TV,US,301.1244288
vid_1845,50:41.0,9946,876,229,33905.75899,23.57434002,263820,Entertainment,Tablet,AU,230.6645038
vid_2136,50:41.0,10053,864,459,46408.32154,5.125677779,929878,Entertainment,Mobile,CA,293.9126359
vid_815,50:41.0,10190,1304,507,19664.89161,6.203939765,317196,Tech,Desktop,DE,176.9310331
vid_3561,50:41.0,10052,1919,158,35604.72104,8.709977483,896840,Gaming,Desktop,IN,255.9327291
vid_3721,50:41.0,9962,1383,213,26614.7156,22.71722199,612571,Lifestyle,Tablet,US,204.8129759
vid_3637,50:41.0,10113,,482,50526.60939,7.641958525,483766,Lifestyle,Desktop,AU,323.3175538
